	ID	Taxa	Kingdom	Seq_Length	Site	Group
97	P26370	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	528	False	1
98	P49957	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279	False	1
99	Q75GR5	Oryza sativa subsp. japonica	Viridiplantae	281	False	1
100	Q06162	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	153	False	1
101	P53218	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	158	False	1
102	Q86TC9	Homo sapiens	Metazoa	1320	False	1
103	P41252	Homo sapiens	Metazoa	1262	False	1
104	P83183	Eledone cirrhosa	Metazoa	84	False	1
105	B5X582	Arabidopsis thaliana	Viridiplantae	709	False	1
106	Q920D2	Rattus norvegicus	Metazoa	187	False	1
107	Q9FFC7	Arabidopsis thaliana	Viridiplantae	978	False	1
108	Q04048	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	859	False	1
109	O65680	Arabidopsis thaliana	Viridiplantae	279	False	1
110	Q96SI1	Homo sapiens	Metazoa	283	False	1
111	Q99929	Homo sapiens	Metazoa	193	False	1
112	Q12406	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	477	False	1
113	Q9H3M7	Homo sapiens	Metazoa	391	False	1
114	Q12262	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	181	False	1
115	Q0ZCJ7	Mus musculus	Metazoa	421	False	1
116	Q6UB98	Homo sapiens	Metazoa	2062	False	1
117	Q80Z37	Mus musculus	Metazoa	1033	False	1
118	Q9LQ02	Arabidopsis thaliana	Viridiplantae	1453	False	1
119	Q9Y605	Homo sapiens	Metazoa	127	False	1
120	O43114	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	455	False	1
121	Q5VTR2	Homo sapiens	Metazoa	975	False	1
122	O94606	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	473	False	1
123	P22354	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	195	False	1
124	Q9SIW2	Arabidopsis thaliana	Viridiplantae	888	False	1
125	O15226	Homo sapiens	Metazoa	690	False	1
126	Q921N8	Mus musculus	Metazoa	327	False	1
127	Q9W088	Drosophila melanogaster	Metazoa	431	False	1
128	Q9BSI4	Homo sapiens	Metazoa	451	False	1
129	P00856	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	48	True	1
130	Q16637	Homo sapiens	Metazoa	294	False	1
131	P20084	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	86	False	1
132	Q08235	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	291	False	1
133	Q05921	Mus musculus	Metazoa	735	False	1
134	Q3E823	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	68	False	1
135	Q230X8	Tetrahymena thermophila (strain SB210)	other	423	False	1
136	P92973	Arabidopsis thaliana	Viridiplantae	608	False	1
137	Q9NX04	Homo sapiens	Metazoa	203	False	1
138	Q9SRK5	Arabidopsis thaliana	Viridiplantae	282	False	1
139	F4JHH5	Arabidopsis thaliana	Viridiplantae	787	False	1
140	P32179	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	357	False	1
141	Q9BWX1	Homo sapiens	Metazoa	381	False	1
142	P36517	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	319	False	1
143	P79943	Xenopus laevis	Metazoa	254	False	1
144	Q969F9	Homo sapiens	Metazoa	1004	False	1
145	Q689G9	Oryza sativa subsp. japonica	Viridiplantae	518	False	1
146	P53309	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	568	False	1
147	Q08966	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	492	False	1
148	Q7K556	Drosophila melanogaster	Metazoa	475	False	1
149	Q9SID1	Arabidopsis thaliana	Viridiplantae	238	False	1
150	O04479	Arabidopsis thaliana	Viridiplantae	199	False	1
151	Q9VQD4	Drosophila melanogaster	Metazoa	274	False	1
152	P08703	Penicillium chrysogenum	Fungi	331	False	1
153	Q9P7P1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	147	False	1
154	Q9SY69	Arabidopsis thaliana	Viridiplantae	913	False	1
155	P21145	Homo sapiens	Metazoa	153	True	1
156	Q8S8K8	Arabidopsis thaliana	Viridiplantae	152	True	1
157	O13998	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	392	False	1
158	Q9ZV06	Arabidopsis thaliana	Viridiplantae	236	False	1
159	Q96T76	Homo sapiens	Metazoa	1030	False	1
160	Q9SGY2	Arabidopsis thaliana	Viridiplantae	423	False	1
161	Q70EL2	Homo sapiens	Metazoa	814	False	1
162	P37090	Rattus norvegicus	Metazoa	638	True	1
163	Q9P783	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	480	False	1
164	F4IHS2	Arabidopsis thaliana	Viridiplantae	3574	False	1
165	Q09142	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	499	False	1
166	Q3UHC2	Mus musculus	Metazoa	2014	False	1
167	P78527	Homo sapiens	Metazoa	4128	False	1
168	Q7X7A4	Oryza sativa subsp. japonica	Viridiplantae	475	False	1
169	Q6B0I6	Homo sapiens	Metazoa	523	False	1
170	P43594	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	170	False	1
171	Q8CGU4	Rattus norvegicus	Metazoa	1186	False	1
172	X5HYT8	Oryza sativa subsp. japonica	Viridiplantae	425	False	1
173	Q6IN84	Homo sapiens	Metazoa	353	False	1
174	Q84LM4	Arabidopsis thaliana	Viridiplantae	764	False	1
175	Q5VZV1	Homo sapiens	Metazoa	264	False	1
176	Q94EH2	Arabidopsis thaliana	Viridiplantae	210	True	1
177	Q5JS13	Homo sapiens	Metazoa	557	False	1
178	Q96FQ6	Homo sapiens	Metazoa	103	False	1
179	Q02732	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	369	False	1
180	F4J8G7	Arabidopsis thaliana	Viridiplantae	2138	False	1
181	Q7FZF1	Arabidopsis thaliana	Viridiplantae	203	False	1
182	Q8NFU0	Homo sapiens	Metazoa	473	True	1
183	Q5JVF3	Homo sapiens	Metazoa	399	False	1
184	Q9BZR9	Homo sapiens	Metazoa	551	False	1
185	Q1XG89	Bombyx mori	Metazoa	1759	False	1
186	Q96HJ9	Homo sapiens	Metazoa	113	False	1
187	Q5TAQ9	Homo sapiens	Metazoa	597	False	1
188	Q15697	Homo sapiens	Metazoa	407	False	1
189	Q9LYR5	Arabidopsis thaliana	Viridiplantae	256	False	1
190	Q3UIU2	Mus musculus	Metazoa	128	True	1
191	P07272	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	904	False	1
192	P53082	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	120	False	1
193	Q7S711	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	443	False	1
194	O59836	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	545	False	1
195	O70372	Mus musculus	Metazoa	1122	False	1
196	Q9SYM0	Arabidopsis thaliana	Viridiplantae	333	False	1
197	P40576	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	216	True	1
198	Q9JMC2	Mus musculus	Metazoa	493	False	1
199	Q681Y3	Arabidopsis thaliana	Viridiplantae	432	False	1
200	Q9BTF0	Homo sapiens	Metazoa	503	False	1
201	Q9NWT1	Homo sapiens	Metazoa	392	False	1
202	Q7XHR2	Oryza sativa subsp. japonica	Viridiplantae	927	False	1
203	Q12510	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	522	False	1
204	Q96247	Arabidopsis thaliana	Viridiplantae	485	True	1
205	A0A2P1GIW3	Catharanthus roseus	Viridiplantae	320	False	1
206	O74846	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	752	False	1
207	G5EGP4	Caenorhabditis elegans	Metazoa	865	False	1
208	Q9LPZ4	Arabidopsis thaliana	Viridiplantae	204	False	1
209	O75817	Homo sapiens	Metazoa	140	False	1
210	Q05930	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	598	False	1
211	Q9H4M3	Homo sapiens	Metazoa	255	False	1
212	Q8BIW9	Mus musculus	Metazoa	969	False	1
213	Q9DBR0	Mus musculus	Metazoa	687	False	1
214	Q8RWX4	Arabidopsis thaliana	Viridiplantae	611	False	1
215	A2AUU0	Mus musculus	Metazoa	281	False	1
216	Q10164	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1229	False	1
217	P38323	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	520	False	1
218	O09174	Mus musculus	Metazoa	381	False	1
219	P57088	Homo sapiens	Metazoa	247	True	1
220	O74771	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	374	False	1
221	O00483	Homo sapiens	Metazoa	81	True	1
222	O82239	Arabidopsis thaliana	Viridiplantae	358	False	1
223	Q9UUG9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1339	False	1
224	P36617	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	877	False	1
225	Q24400	Drosophila melanogaster	Metazoa	495	False	1
226	Q9CQ91	Mus musculus	Metazoa	84	True	1
227	Q9C8J7	Arabidopsis thaliana	Viridiplantae	509	False	1
228	Q3E756	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	94	False	1
229	P39927	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	425	False	1
230	Q9M158	Arabidopsis thaliana	Viridiplantae	466	False	1
231	O14464	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	93	False	1
232	Q9NVT9	Homo sapiens	Metazoa	282	False	1
233	A0PJW6	Homo sapiens	Metazoa	202	True	1
234	P05423	Homo sapiens	Metazoa	398	False	1
235	Q9D1M4	Mus musculus	Metazoa	174	False	1
236	Q96P66	Homo sapiens	Metazoa	508	True	1
237	Q61471	Mus musculus	Metazoa	362	False	1
238	Q7M2P1	Sus scrofa	Metazoa	76	False	1
239	Q9LMA8	Arabidopsis thaliana	Viridiplantae	253	False	1
240	Q2TAK8	Homo sapiens	Metazoa	710	False	1
241	Q9BT78	Homo sapiens	Metazoa	406	False	1
242	Q9UJQ4	Homo sapiens	Metazoa	1053	False	1
243	O64750	Arabidopsis thaliana	Viridiplantae	186	False	1
244	Q5D869	Arabidopsis thaliana	Viridiplantae	1976	False	1
245	Q08985	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	325	False	1
246	P07269	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	559	False	1
247	Q8GTR4	Arabidopsis thaliana	Viridiplantae	965	False	1
248	A0A8I5ZT12	Rattus norvegicus	Metazoa	1484	False	1
249	Q9NRA8	Homo sapiens	Metazoa	985	False	1
250	O70405	Mus musculus	Metazoa	1051	False	1
251	G5ECU7	Caenorhabditis elegans	Metazoa	319	False	1
252	Q96MI9	Homo sapiens	Metazoa	1112	False	1
253	Q91V81	Mus musculus	Metazoa	478	False	1
254	P38749	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	330	False	1
255	Q04431	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	385	False	1
256	P92949	Arabidopsis thaliana	Viridiplantae	725	True	1
257	Q9C7A2	Arabidopsis thaliana	Viridiplantae	590	False	1
258	Q96PH1	Homo sapiens	Metazoa	765	False	1
259	Q06835	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	107	False	1
260	Q2HJF1	Bos taurus	Metazoa	112	False	1
261	P40159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	199	False	1
262	P21827	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	482	False	1
263	O74458	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1006	False	1
264	Q8IJH8	Plasmodium falciparum (isolate 3D7)	other	275	False	1
265	O14503	Homo sapiens	Metazoa	412	False	1
266	P04117	Mus musculus	Metazoa	132	False	1
267	Q64429	Mus musculus	Metazoa	543	False	1
268	Q9V4P1	Drosophila melanogaster	Metazoa	1239	False	1
269	Q93WG3	Arabidopsis thaliana	Viridiplantae	294	False	1
270	Q05809	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	96	False	1
271	Q5U458	Mus musculus	Metazoa	559	False	1
272	Q6IBW4	Homo sapiens	Metazoa	605	False	1
273	P38300	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	278	False	1
274	Q8N196	Homo sapiens	Metazoa	739	False	1
275	P49299	Cucurbita maxima	Viridiplantae	516	False	1
276	Q9VB62	Drosophila melanogaster	Metazoa	609	False	1
277	Q96SQ7	Homo sapiens	Metazoa	321	False	1
278	Q4VAE3	Mus musculus	Metazoa	234	False	1
279	Q3KPK4	Xenopus laevis	Metazoa	280	False	1
280	S7VVK4	Toxoplasma gondii (strain ATCC 50853 / GT1)	other	4367	False	1
281	P70500	Rattus norvegicus	Metazoa	213	True	1
282	O96626	Dictyostelium discoideum	other	138	False	1
283	Q53H12	Homo sapiens	Metazoa	422	False	1
284	Q9LZW2	Arabidopsis thaliana	Viridiplantae	270	False	1
285	O60674	Homo sapiens	Metazoa	1132	False	1
286	O77512	Bos taurus	Metazoa	295	False	1
287	O94238	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	134	False	1
288	Q03771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387	False	1
289	Q9HCC0	Homo sapiens	Metazoa	563	False	1
290	O60127	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	126	False	1
291	Q91WV7	Mus musculus	Metazoa	685	True	1
292	Q7Z7H8	Homo sapiens	Metazoa	261	False	1
293	Q9H5P4	Homo sapiens	Metazoa	1033	False	1
294	A0A0U2X0E4	Mycosarcoma maydis	Fungi	443	False	1
295	Q01501	Dictyostelium discoideum	other	275	True	1
296	P55197	Homo sapiens	Metazoa	1068	False	1
297	P52503	Mus musculus	Metazoa	116	False	1
298	Q9BUV0	Homo sapiens	Metazoa	290	False	1
299	Q9LZ08	Arabidopsis thaliana	Viridiplantae	214	False	1
300	Q9LK57	Arabidopsis thaliana	Viridiplantae	394	False	1
301	Q4FX73	Leishmania major	other	264	False	1
302	Q9W123	Drosophila melanogaster	Metazoa	495	False	1
303	O60683	Homo sapiens	Metazoa	326	True	1
304	P19536	Mus musculus	Metazoa	128	False	1
305	Q9LS90	Arabidopsis thaliana	Viridiplantae	460	False	1
306	Q5XVG3	Arabidopsis thaliana	Viridiplantae	287	False	1
307	Q96C86	Homo sapiens	Metazoa	337	False	1
308	F4HU58	Arabidopsis thaliana	Viridiplantae	420	False	1
309	Q04894	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360	False	1
310	Q04867	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	317	False	1
311	Q6PFQ7	Mus musculus	Metazoa	802	False	1
312	Q9WV78	Rattus norvegicus	Metazoa	438	True	1
313	F4K1B4	Arabidopsis thaliana	Viridiplantae	335	False	1
314	Q8WY64	Homo sapiens	Metazoa	445	False	1
315	P82869	Arabidopsis thaliana	Viridiplantae	466	False	1
316	Q6IR42	Mus musculus	Metazoa	630	False	1
317	Q867Z4	Drosophila melanogaster	Metazoa	970	False	1
318	P35790	Homo sapiens	Metazoa	457	False	1
319	Q3MHJ5	Bos taurus	Metazoa	138	False	1
320	Q9SDW0	Arabidopsis thaliana	Viridiplantae	323	False	1
321	P59942	Homo sapiens	Metazoa	119	False	1
322	Q9STY0	Arabidopsis thaliana	Viridiplantae	227	True	1
323	Q56P42	Homo sapiens	Metazoa	97	False	1
324	G5EG51	Caenorhabditis elegans	Metazoa	1270	False	1
325	P47093	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	109	False	1
326	Q9SI37	Arabidopsis thaliana	Viridiplantae	487	False	1
327	O94822	Homo sapiens	Metazoa	1766	False	1
328	Q08444	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	459	False	1
329	Q6PFX2	Mus musculus	Metazoa	281	False	1
330	Q9VVA8	Drosophila melanogaster	Metazoa	78	True	1
331	O13915	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	265	False	1
332	Q8BQP9	Mus musculus	Metazoa	257	False	1
333	P53991	Chlamydomonas reinhardtii	Viridiplantae	354	False	1
334	Q9JM73	Mus musculus	Metazoa	504	False	1
335	O09130	Mus musculus	Metazoa	412	False	1
336	U9W802	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	307	False	1
337	P40380	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	230	False	1
338	Q9JKF1	Mus musculus	Metazoa	1657	False	1
339	Q8VZ20	Arabidopsis thaliana	Viridiplantae	314	False	1
340	Q940M2	Arabidopsis thaliana	Viridiplantae	476	False	1
341	Q9C0W0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	409	False	1
342	Q8BNX7	Mus musculus	Metazoa	165	False	1
343	Q9H8H0	Homo sapiens	Metazoa	719	False	1
344	O95997	Homo sapiens	Metazoa	202	False	1
345	Q9ZST4	Arabidopsis thaliana	Viridiplantae	196	False	1
346	Q9USZ4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	251	False	1
347	A0A0D1CRC9	Mycosarcoma maydis	Fungi	534	False	1
348	Q9HD15	Homo sapiens	Metazoa	224	False	1
349	Q42564	Arabidopsis thaliana	Viridiplantae	287	False	1
350	Q92794	Homo sapiens	Metazoa	2004	False	1
351	Q96KM6	Homo sapiens	Metazoa	892	False	1
352	P38241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	364	False	1
353	Q96KS0	Homo sapiens	Metazoa	407	False	1
354	P22217	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	103	False	1
355	Q5T197	Homo sapiens	Metazoa	706	True	1
356	Q9Y4U1	Homo sapiens	Metazoa	282	False	1
357	Q9Y314	Homo sapiens	Metazoa	301	False	1
358	Q920G9	Mus musculus	Metazoa	524	False	1
359	Q9LX93	Arabidopsis thaliana	Viridiplantae	301	True	1
360	O17850	Caenorhabditis elegans	Metazoa	317	False	1
361	Q8VY77	Arabidopsis thaliana	Viridiplantae	91	True	1
362	O61660	Caenorhabditis elegans	Metazoa	759	False	1
363	Q9SNX8	Apium graveolens	Viridiplantae	496	False	1
364	E3VNM4	Arabidopsis thaliana	Viridiplantae	460	False	1
365	Q8IWY9	Homo sapiens	Metazoa	1227	False	1
366	Q8BL80	Mus musculus	Metazoa	702	False	1
367	P36093	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366	False	1
368	Q8H443	Oryza sativa subsp. japonica	Viridiplantae	436	False	1
369	Q9U405	Drosophila melanogaster	Metazoa	570	False	1
370	P38302	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	140	False	1
371	Q14209	Homo sapiens	Metazoa	437	False	1
372	Q8VDL9	Mus musculus	Metazoa	521	False	1
373	P53598	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	329	False	1
374	Q08417	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	382	True	1
375	Q500U8	Arabidopsis thaliana	Viridiplantae	326	False	1
376	Q9NWW0	Homo sapiens	Metazoa	138	False	1
377	Q5TA50	Homo sapiens	Metazoa	214	False	1
378	Q03654	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	590	False	1
379	O14350	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	181	False	1
380	Q925D4	Rattus norvegicus	Metazoa	263	True	1
381	O75937	Homo sapiens	Metazoa	253	False	1
382	Q9Y5Q9	Homo sapiens	Metazoa	886	False	1
383	O80832	Arabidopsis thaliana	Viridiplantae	410	False	1
384	Q9BYC2	Homo sapiens	Metazoa	517	False	1
385	Q10317	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	193	False	1
386	P36159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	838	False	1
387	Q05021	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	590	False	1
388	Q7SH52	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	1168	False	1
389	O94667	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	560	False	1
