	ID	Taxa	Kingdom	Seq_Length	Site	Group
4481	O44997	Caenorhabditis elegans	Metazoa	1425	False	4
4482	Q63472	Rattus norvegicus	Metazoa	962	False	4
4483	Q9Y2G0	Homo sapiens	Metazoa	817	False	4
4484	F6TQD1	Mus musculus	Metazoa	307	False	4
4485	P37263	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	153	False	4
4486	P52960	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	996	False	4
4487	A0A509AQ68	Plasmodium berghei (strain Anka)	other	446	False	4
4488	P10156	Tetrahymena thermophila (strain SB210)	other	164	False	4
4489	P49842	Homo sapiens	Metazoa	254	False	4
4490	P40460	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	691	False	4
4491	O13936	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	990	False	4
4492	Q6PEM8	Mus musculus	Metazoa	459	True	4
4493	P40345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	661	True	4
4494	Q23405	Caenorhabditis elegans	Metazoa	842	False	4
4495	P13275	Scyliorhinus canicula	Metazoa	87	False	4
4496	Q0WV90	Arabidopsis thaliana	Viridiplantae	1120	False	4
4497	O08564	Rattus norvegicus	Metazoa	282	True	4
4498	Q4V7C6	Rattus norvegicus	Metazoa	693	False	4
4499	W0RYD3	Oryza sativa subsp. japonica	Viridiplantae	2135	False	4
4500	Q8VEE1	Mus musculus	Metazoa	365	False	4
4501	Q6ZT62	Homo sapiens	Metazoa	677	False	4
4502	Q9P2G3	Homo sapiens	Metazoa	628	False	4
4503	Q6PJW8	Homo sapiens	Metazoa	725	False	4
4504	Q9GS00	Caenorhabditis elegans	Metazoa	601	False	4
4505	Q9FMS5	Arabidopsis thaliana	Viridiplantae	672	False	4
4506	P49683	Homo sapiens	Metazoa	370	True	4
4507	P10069	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	432	False	4
4508	Q6NVU6	Homo sapiens	Metazoa	218	False	4
4509	Q9US14	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	268	False	4
4510	Q04177	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	643	False	4
4511	Q9UHQ1	Homo sapiens	Metazoa	456	False	4
4512	Q8WVY7	Homo sapiens	Metazoa	318	False	4
4513	Q21443	Caenorhabditis elegans	Metazoa	566	False	4
4514	B1AWL2	Mus musculus	Metazoa	2495	False	4
4515	P40318	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1319	False	4
4516	Q03200	Oryza sativa subsp. japonica	Viridiplantae	128	False	4
4517	O60293	Homo sapiens	Metazoa	1989	False	4
4518	P25584	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	144	True	4
4519	P36012	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	229	False	4
4520	P55160	Homo sapiens	Metazoa	1127	False	4
4521	P34418	Caenorhabditis elegans	Metazoa	943	False	4
4522	A0A1S4BDC4	Nicotiana tabacum	Viridiplantae	790	False	4
4523	Q920Q0	Rattus norvegicus	Metazoa	383	False	4
4524	Q9UNQ2	Homo sapiens	Metazoa	313	False	4
4525	Q641G7	Xenopus laevis	Metazoa	168	False	4
4526	Q03281	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	663	False	4
4527	Q9HGN4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	151	False	4
4528	P09956	Drosophila melanogaster	Metazoa	575	False	4
4529	Q9U213	Caenorhabditis elegans	Metazoa	425	False	4
4530	Q8IWV7	Homo sapiens	Metazoa	1749	False	4
4531	Q9XI00	Arabidopsis thaliana	Viridiplantae	328	False	4
4532	Q01992	Rattus norvegicus	Metazoa	710	False	4
4533	Q8NBV4	Homo sapiens	Metazoa	271	False	4
4534	P70033	Xenopus laevis	Metazoa	435	False	4
4535	Q642G4	Rattus norvegicus	Metazoa	376	False	4
4536	Q386F1	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	other	435	True	4
4537	O95273	Homo sapiens	Metazoa	360	False	4
4538	Q15126	Homo sapiens	Metazoa	192	False	4
4539	P0CY10	Saccharomyces cerevisiae	Fungi	126	False	4
4540	P97868	Mus musculus	Metazoa	1790	False	4
4541	O14146	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	159	False	4
4542	Q9ERV1	Mus musculus	Metazoa	416	False	4
4543	Q53F19	Homo sapiens	Metazoa	620	False	4
4544	O94301	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	339	False	4
4545	F4I718	Arabidopsis thaliana	Viridiplantae	2136	False	4
4546	Q9H9D4	Homo sapiens	Metazoa	720	False	4
4547	Q9QX74	Rattus norvegicus	Metazoa	1474	False	4
4548	P40554	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	99	False	4
4549	Q12754	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1228	False	4
4550	Q93YF5	Nicotiana tabacum	Viridiplantae	704	False	4
4551	O35710	Mus musculus	Metazoa	429	False	4
4552	P34427	Caenorhabditis elegans	Metazoa	962	False	4
4553	P43618	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	361	False	4
4554	P25626	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	169	False	4
4555	Q8GY89	Arabidopsis thaliana	Viridiplantae	125	False	4
4556	P40571	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	144	False	4
4557	Q9D842	Mus musculus	Metazoa	499	False	4
4558	Q86TS9	Homo sapiens	Metazoa	123	False	4
4559	O18412	Drosophila melanogaster	Metazoa	718	False	4
4560	Q6P1J9	Homo sapiens	Metazoa	531	False	4
4561	H2L006	Caenorhabditis elegans	Metazoa	451	True	4
4562	A1L188	Homo sapiens	Metazoa	74	False	4
4563	Q9BRG1	Homo sapiens	Metazoa	176	False	4
4564	Q9VWF2	Drosophila melanogaster	Metazoa	2006	False	4
4565	P28350	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	1093	False	4
4566	Q96BN2	Homo sapiens	Metazoa	335	False	4
4567	A0A120KVW2	Trypanosoma brucei brucei	other	1136	False	4
4568	Q03782	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	492	False	4
4569	A4D126	Homo sapiens	Metazoa	451	False	4
4570	P53568	Mus musculus	Metazoa	150	False	4
4571	Q9SZH4	Arabidopsis thaliana	Viridiplantae	495	False	4
4572	P40057	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	128	False	4
4573	G5EED4	Caenorhabditis elegans	Metazoa	655	False	4
4574	Q8IZA0	Homo sapiens	Metazoa	1049	True	4
4575	Q3E6R5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	114	True	4
4576	Q07020	Homo sapiens	Metazoa	188	False	4
4577	Q01663	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	552	False	4
4578	Q9FEC4	Chlamydomonas reinhardtii	Viridiplantae	1783	False	4
4579	Q5ND34	Mus musculus	Metazoa	1934	False	4
4580	Q6GPH4	Homo sapiens	Metazoa	301	False	4
4581	Q6RFH5	Homo sapiens	Metazoa	385	False	4
4582	P34247	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	250	False	4
4583	A0A386CAB9	Danio rerio	Metazoa	1355	False	4
4584	O75529	Homo sapiens	Metazoa	589	False	4
4585	Q6PE84	Mus musculus	Metazoa	287	True	4
4586	Q9BY66	Homo sapiens	Metazoa	1539	False	4
4587	F8VPU2	Mus musculus	Metazoa	1048	False	4
4588	Q9W1H4	Drosophila melanogaster	Metazoa	747	False	4
4589	P22136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	580	False	4
4590	Q96BU1	Homo sapiens	Metazoa	408	False	4
4591	Q9VXG1	Drosophila melanogaster	Metazoa	1959	False	4
4592	Q6P2E9	Homo sapiens	Metazoa	1401	False	4
4593	O70597	Rattus norvegicus	Metazoa	246	False	4
4594	Q0VD83	Homo sapiens	Metazoa	1097	False	4
4595	Q9LW57	Arabidopsis thaliana	Viridiplantae	284	False	4
4596	Q9SIE1	Arabidopsis thaliana	Viridiplantae	475	False	4
4597	P20050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	605	False	4
4598	Q18412	Caenorhabditis elegans	Metazoa	309	False	4
4599	P78963	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	625	False	4
4600	Q7XBS0	Oryza sativa subsp. japonica	Viridiplantae	721	True	4
4601	Q9NQ33	Homo sapiens	Metazoa	181	False	4
4602	Q9NZ81	Homo sapiens	Metazoa	148	False	4
4603	P48382	Homo sapiens	Metazoa	616	False	4
4604	P56216	Penicillium simplicissimum	Fungi	560	False	4
4605	O95751	Homo sapiens	Metazoa	146	False	4
4606	P50749	Homo sapiens	Metazoa	326	False	4
4607	P82913	Bos taurus	Metazoa	256	False	4
4608	Q9W252	Drosophila melanogaster	Metazoa	1318	False	4
4609	P38877	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133	False	4
4610	Q8CCE9	Mus musculus	Metazoa	783	False	4
4611	Q84JG2	Arabidopsis thaliana	Viridiplantae	469	False	4
4612	Q12082	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	118	True	4
4613	Q12734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1121	False	4
4614	P20484	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	414	False	4
4615	Q9WTV0	Rattus norvegicus	Metazoa	417	False	4
4616	Q92979	Homo sapiens	Metazoa	244	False	4
4617	Q3HNG7	Bos taurus	Metazoa	343	False	4
4618	Q86Y01	Homo sapiens	Metazoa	620	False	4
4619	A0A8I6ASZ5	Rattus norvegicus	Metazoa	666	False	4
4620	Q9P6R0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	492	False	4
4621	A0A1C3NSL9	Caenorhabditis elegans	Metazoa	1644	False	4
4622	P62277	Homo sapiens	Metazoa	151	False	4
4623	P49021	Drosophila melanogaster	Metazoa	1398	False	4
4624	O74889	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1024	False	4
4625	Q9HA38	Homo sapiens	Metazoa	289	False	4
4626	B5KM66	Mus musculus	Metazoa	88	False	4
4627	Q2LAE1	Arabidopsis thaliana	Viridiplantae	1759	False	4
4628	O94468	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	213	False	4
4629	P42566	Homo sapiens	Metazoa	896	False	4
4630	Q9ZT96	Arabidopsis thaliana	Viridiplantae	541	False	4
4631	Q9LRZ3	Arabidopsis thaliana	Viridiplantae	641	False	4
4632	Q9M3C6	Arabidopsis thaliana	Viridiplantae	277	False	4
4633	P32828	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	619	False	4
4634	Q8N2Y8	Homo sapiens	Metazoa	1516	False	4
4635	Q42606	Arabidopsis thaliana	Viridiplantae	369	False	4
4636	Q4WN10	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	575	False	4
4637	O95466	Homo sapiens	Metazoa	1100	False	4
4638	Q6P6J4	Mus musculus	Metazoa	239	False	4
4639	O43164	Homo sapiens	Metazoa	708	False	4
4640	G5EG86	Caenorhabditis elegans	Metazoa	394	False	4
4641	Q9C5J3	Arabidopsis thaliana	Viridiplantae	946	False	4
4642	Q6NME7	Arabidopsis thaliana	Viridiplantae	127	False	4
4643	O88892	Mus musculus	Metazoa	62	False	4
4644	Q8SWR3	Drosophila melanogaster	Metazoa	435	False	4
4645	Q39659	Cucumis sativus	Viridiplantae	725	False	4
4646	Q86UT6	Homo sapiens	Metazoa	975	False	4
4647	Q9UQY9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	429	False	4
4648	Q1MTQ7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	633	False	4
4649	Q8K3G9	Mus musculus	Metazoa	662	False	4
4650	Q5I2A0	Mus musculus	Metazoa	440	False	4
4651	P38988	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	300	True	4
4652	P40161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	455	False	4
4653	Q84Q77	Oryza sativa subsp. japonica	Viridiplantae	161	False	4
4654	Q8N5C6	Homo sapiens	Metazoa	995	False	4
4655	O35445	Mus musculus	Metazoa	180	False	4
4656	Q00453	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	False	4
4657	Q96H22	Homo sapiens	Metazoa	339	False	4
4658	O14368	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	143	False	4
4659	Q9ER99	Mus musculus	Metazoa	582	False	4
4660	Q14249	Homo sapiens	Metazoa	297	False	4
4661	P32245	Homo sapiens	Metazoa	332	True	4
4662	O48716	Arabidopsis thaliana	Viridiplantae	465	False	4
4663	P18289	Drosophila melanogaster	Metazoa	289	False	4
4664	O74829	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	516	True	4
4665	Q0IIM8	Homo sapiens	Metazoa	1120	False	4
4666	Q8WZ42	Homo sapiens	Metazoa	34350	False	4
4667	Q03790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	475	False	4
4668	Q03214	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1411	False	4
4669	A3KPQ7	Danio rerio	Metazoa	1378	True	4
4670	Q15650	Homo sapiens	Metazoa	581	False	4
4671	O74792	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	515	False	4
4672	Q3URD3	Mus musculus	Metazoa	845	True	4
4673	O42636	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	278	False	4
4674	A8MPH9	Drosophila melanogaster	Metazoa	722	False	4
4675	Q9H869	Homo sapiens	Metazoa	796	False	4
4676	Q5T7W0	Homo sapiens	Metazoa	954	False	4
4677	Q9S752	Arabidopsis thaliana	Viridiplantae	388	False	4
4678	P30706	Pisum sativum	Viridiplantae	457	False	4
4679	P53188	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	120	False	4
4680	Q12315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	538	False	4
4681	P53088	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	359	False	4
4682	P39535	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	881	False	4
4683	Q7JXA8	Drosophila melanogaster	Metazoa	418	False	4
4684	Q5T9L3	Homo sapiens	Metazoa	541	True	4
4685	P22224	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	910	False	4
4686	P53061	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	704	False	4
4687	Q04305	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	513	False	4
4688	Q05048	Homo sapiens	Metazoa	431	False	4
4689	I6PL68	Oryza sativa subsp. japonica	Viridiplantae	303	False	4
4690	Q9CZP5	Mus musculus	Metazoa	418	True	4
4691	P40008	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	231	False	4
4692	Q80XX4	Rattus norvegicus	Metazoa	82	False	4
4693	Q9NYJ1	Homo sapiens	Metazoa	87	False	4
4694	Q949P2	Arabidopsis thaliana	Viridiplantae	701	False	4
4695	Q24573	Drosophila melanogaster	Metazoa	911	False	4
4696	A2RVJ8	Arabidopsis thaliana	Viridiplantae	434	False	4
4697	Q5ND04	Mus musculus	Metazoa	624	False	4
4698	O95210	Homo sapiens	Metazoa	358	True	4
4699	Q8L7S5	Arabidopsis thaliana	Viridiplantae	642	False	4
4700	O94294	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	886	False	4
4701	P20659	Drosophila melanogaster	Metazoa	3726	False	4
4702	Q12476	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	344	False	4
4703	Q8CGB3	Mus musculus	Metazoa	1411	False	4
4704	P53298	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	406	False	4
4705	Q06625	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1536	False	4
4706	Q6ZN28	Homo sapiens	Metazoa	852	False	4
4707	Q05683	Rattus norvegicus	Metazoa	585	False	4
4708	P32904	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	214	False	4
4709	Q9LU05	Arabidopsis thaliana	Viridiplantae	168	False	4
4710	Q9LFC0	Arabidopsis thaliana	Viridiplantae	360	False	4
4711	Q91YI6	Mus musculus	Metazoa	484	False	4
4712	Q0WP44	Arabidopsis thaliana	Viridiplantae	1202	False	4
4713	P49654	Rattus norvegicus	Metazoa	397	True	4
4714	Q9Y7J1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	474	False	4
4715	P53803	Homo sapiens	Metazoa	58	False	4
4716	Q99MR6	Mus musculus	Metazoa	875	False	4
4717	Q6XUX1	Mus musculus	Metazoa	927	False	4
4718	O60306	Homo sapiens	Metazoa	1485	False	4
4719	Q8RWL4	Arabidopsis thaliana	Viridiplantae	349	False	4
4720	P36068	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	246	False	4
4721	Q9UUC7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	366	False	4
4722	Q9NY33	Homo sapiens	Metazoa	737	False	4
4723	O80931	Arabidopsis thaliana	Viridiplantae	367	False	4
4724	Q80VL0	Rattus norvegicus	Metazoa	406	False	4
4725	P12904	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	322	False	4
4726	Q8CGY6	Mus musculus	Metazoa	931	False	4
4727	Q8L983	Arabidopsis thaliana	Viridiplantae	218	False	4
4728	Q9Y118	Drosophila melanogaster	Metazoa	431	False	4
4729	P34260	Caenorhabditis elegans	Metazoa	603	False	4
4730	Q04408	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	483	False	4
4731	Q9BPX3	Homo sapiens	Metazoa	1015	False	4
4732	Q8GSJ6	Arabidopsis thaliana	Viridiplantae	154	True	4
4733	Q3UZ39	Mus musculus	Metazoa	729	False	4
